id,neighbourhood_group,room_type,price,minimum_nights,reviews_per_month,calculated_host_listings_count,availability_365
4424405,20,2,200,,,,
4424511,10,2,160,,,,
4426780,20,2,90,,,,
4426877,10,2,239,,,,
4427442,20,2,290,,,,
4428027,10,2,150,,,,
4428854,10,1,55,,,,
4428906,10,2,380,,,,
4429337,10,2,120,,,,
4430645,10,2,200,,,,
4430657,10,1,188,,,,
4430747,10,2,103,,,,
4430808,40,2,64,,,,
4430819,20,2,195,,,,
4431247,20,3,70,,,,
4431674,20,2,150,,,,
4435766,20,2,300,,,,
4436185,10,2,60,,,,
4436944,10,1,150,,,,
4437053,20,1,105,,,,
4438029,20,2,360,,,,
4438223,20,1,165,,,,
4438459,20,2,325,,,,
4438470,20,1,105,,,,
4438931,20,1,57,,,,
4439602,20,1,100,,,,
4439839,10,2,129,,,,
4440020,20,2,229,,,,
4440181,10,1,64,,,,
4440611,10,2,100,,,,
4440751,20,2,99,,,,
4444204,20,2,300,,,,
4445185,10,1,84,,,,
4446178,10,2,125,,,,
4446862,10,1,50,,,,
4447524,20,2,200,,,,
4447611,20,2,350,,,,
4447904,20,2,80,,,,
4449058,20,1,180,,,,
4449559,30,2,105,,,,
4449611,10,2,200,,,,
4450020,10,2,100,,,,
4452723,40,2,90,,,,
4453233,20,2,160,,,,
4453484,10,2,250,,,,
4454122,20,2,115,,,,
4454400,20,2,250,,,,
4454538,20,2,130,,,,
4455094,20,1,159,,,,
4455301,10,2,110,,,,
4456004,10,1,60,,,,
4456312,30,1,57,,,,
4456555,10,2,180,,,,
4456880,10,2,250,,,,
4457556,20,1,92,,,,
4460838,20,2,195,,,,
4462008,30,1,47,,,,
4462491,20,2,175,,,,
4462553,20,2,175,,,,
4464418,20,2,165,,,,
4464508,10,1,79,,,,
4467771,20,2,345,,,,
4469264,10,1,80,,,,
4469650,20,2,300,,,,
4469679,20,2,325,,,,
4470423,20,2,249,,,,
4471513,20,2,699,,,,
4472904,30,1,25,,,,
4472978,20,2,195,,,,
4473156,20,2,165,,,,
4475128,20,1,65,,,,
4476605,20,2,550,,,,
4476945,20,2,149,,,,
4479556,40,2,225,,,,
4479625,10,2,135,,,,
4479632,20,2,495,,,,
4480308,20,2,200,,,,
4480793,10,2,125,,,,
4481427,40,2,95,,,,
4481474,10,2,135,,,,
4481694,10,2,120,,,,
4482158,10,2,160,,,,
4482584,10,2,225,,,,
4482783,10,1,139,,,,
4483117,20,1,69,,,,
4483517,10,1,100,,,,
4483672,20,1,71,,,,
4484212,20,1,250,,,,
4484620,10,1,70,,,,
4484899,20,2,225,,,,
4485286,20,2,170,,,,
4488882,10,2,125,,,,
4490268,10,2,139,,,,
4491140,40,1,69,,,,
4492303,20,2,199,,,,
4492678,20,2,175,,,,
4492821,10,2,120,,,,
4493474,20,1,100,,,,
4493526,20,1,150,,,,
4493658,10,2,100,,,,
4494217,20,2,130,,,,
4494588,20,2,150,,,,
4494705,10,1,50,,,,
4497294,10,1,80,,,,
4497963,20,2,250,,,,
4498688,10,2,227,,,,
4498927,20,2,300,,,,
4499097,20,2,130,,,,
4499976,20,2,225,,,,
4500272,20,2,149,,,,
4500615,20,2,320,,,,
4500794,20,1,75,,,,
4500897,10,2,115,,,,
4501164,20,1,97,,,,
4502339,20,3,80,,,,
4502545,20,2,275,,,,
4503472,10,2,163,,,,
4504049,30,1,55,,,,
4504353,10,1,75,,,,
4504493,10,2,110,,,,
4507262,20,2,247,,,,
4508885,20,2,180,,,,
4509357,20,1,69,,,,
4509500,20,2,150,,,,
4509560,20,2,140,,,,
4509664,20,2,205,,,,
4512045,20,2,148,,,,
4512093,20,1,299,,,,
4512329,20,1,49,,,,
4513084,20,2,150,,,,
4513190,20,2,195,,,,
4514042,10,1,80,,,,
4516766,10,1,68,,,,
4516939,10,1,72,,,,
4517117,20,1,97,,,,
4517177,40,2,170,,,,
4517848,20,2,67,,,,
4518242,40,2,80,,,,
4519764,20,1,29,,,,
4520113,20,1,120,,,,
4520449,10,1,100,,,,
4520941,20,1,250,,,,
4523324,20,1,200,,,,
4524289,10,1,90,,,,
4525475,20,2,125,,,,
4525589,40,2,90,,,,
4530085,20,2,180,,,,
4530154,10,1,53,,,,
4530160,10,2,200,,,,
4530432,20,2,66,,,,
4531802,20,2,200,,,,
4531990,10,1,75,,,,
4532435,10,2,165,,,,
4532913,10,1,45,,,,
4533010,20,2,80,,,,
4536637,10,1,125,,,,
4537198,10,1,90,,,,
4537297,40,2,40,,,,
4537389,20,1,400,,,,
4537500,40,1,39,,,,
4537520,10,2,125,,,,
4538012,20,1,85,,,,
4538019,10,1,39,,,,
4538238,20,2,150,,,,
4538274,40,2,100,,,,
4538901,10,2,189,,,,
4539483,20,2,99,,,,
4539520,10,2,167,,,,
4539906,20,2,205,,,,
4540852,10,1,50,,,,
4541102,10,2,109,,,,
4541187,40,2,127,,,,
4545882,20,2,220,,,,
4545999,10,1,45,,,,
4546034,20,1,75,,,,
4546721,10,2,120,,,,
4547143,10,1,55,,,,
4547273,20,2,120,,,,
4549155,20,2,108,,,,
4549248,10,2,200,,,,
4549555,20,3,55,,,,
4549557,20,1,205,,,,
4549627,20,1,129,,,,
4549930,20,2,150,,,,
4550015,20,1,110,,,,
4550041,40,1,65,,,,
4550494,40,2,150,,,,
4550557,40,1,65,,,,
4550602,10,1,75,,,,
4550747,10,1,85,,,,
4553528,10,1,58,,,,
4553721,10,1,90,,,,
4554473,10,2,120,,,,
4554577,10,2,115,,,,
4555241,40,2,99,,,,
4555470,40,2,105,,,,
4556564,20,1,69,,,,
4556760,10,1,80,,,,
4557206,40,2,125,,,,
4557370,20,2,90,,,,
4558046,10,2,80,,,,
4559096,20,1,125,,,,
4563401,20,2,215,,,,
4564292,20,2,107,,,,
4564695,20,1,89,,,,
4564840,20,2,175,,,,
4565734,10,2,245,,,,
4566340,10,2,245,,,,
4566571,20,2,450,,,,
4566818,20,1,100,,,,
4566989,40,2,98,,,,
4567433,10,1,39,,,,
4567518,20,2,160,,,,
4567703,10,2,150,,,,
4567765,20,2,299,,,,
4567820,10,1,75,,,,
4571518,10,1,99,,,,
4571925,20,2,165,,,,
4572225,20,2,145,,,,
4573728,20,2,239,,,,
4573897,20,1,76,,,,
4574224,20,1,65,,,,
4574225,20,1,60,,,,
4575364,10,2,50,,,,
4576206,10,2,250,,,,
4576821,10,2,140,,,,
4578471,20,2,125,,,,
4581479,20,3,80,,,,
4581788,10,1,150,,,,
4581942,10,1,75,,,,
4582087,20,1,200,,,,
4582684,10,2,150,,,,
4582781,10,2,220,,,,
4582785,20,2,180,,,,
4585734,20,2,260,,,,
4586330,10,1,80,,,,
4586448,20,2,1500,,,,
4586880,10,1,50,,,,
4587321,20,2,400,,,,
4587905,10,2,450,,,,
4588273,20,2,225,,,,
4588678,10,2,100,,,,
4588689,20,2,205,,,,
4589819,10,1,110,,,,
4592475,10,1,95,,,,
4593609,20,2,150,,,,
4593770,40,2,100,,,,
4593939,10,2,69,,,,
4594389,20,2,110,,,,
4594620,10,2,250,,,,
4596378,40,1,44,,,,
4598265,20,2,155,,,,
4600556,20,2,300,,,,
4601325,20,1,67,,,,
4602440,10,2,175,,,,
4603012,10,2,149,,,,
4603954,10,1,85,,,,
4604991,10,1,75,,,,
4605455,20,1,120,,,,
4605840,10,1,100,,,,
4606017,20,2,129,,,,
4606385,10,2,150,,,,
4606473,20,2,219,,,,
4606614,20,2,185,,,,
4606675,40,1,65,,,,
4607923,10,1,55,,,,
4611004,20,2,350,,,,
4611203,20,2,170,,,,
4611256,20,1,250,,,,
4611295,20,1,250,,,,
4612401,10,1,70,,,,
4613154,20,2,150,,,,
4614091,10,2,172,,,,
4614146,20,1,79,,,,
4614435,20,2,100,,,,
4614838,20,2,272,,,,
4615631,20,1,85,,,,
4615887,20,2,350,,,,
4616452,20,2,249,,,,
4616700,10,2,180,,,,
4616865,10,1,38,,,,
4619579,20,2,450,,,,
4620262,20,1,60,,,,
4620505,10,2,95,,,,
4620954,10,1,85,,,,
4620962,20,2,199,,,,
4621213,20,2,260,,,,
4621217,20,2,140,,,,
4621713,20,2,185,,,,
4621923,10,2,126,,,,
4622869,20,2,399,,,,
4623217,20,2,100,,,,
4623622,50,2,1000,,,,
4623635,10,2,225,,,,
4623696,10,2,85,,,,
4623771,20,2,147,,,,
4624521,20,1,90,,,,
4624657,10,2,500,,,,
4624874,10,1,72,,,,
4625126,10,1,41,,,,
4628603,10,2,180,,,,
4628804,40,1,67,,,,
4629211,10,2,122,,,,
4629359,20,2,105,,,,
4629599,10,1,95,,,,
4629726,40,2,100,,,,
4629870,10,2,130,,,,
4632542,20,1,107,,,,
4632795,20,1,100,,,,
4632852,30,1,85,,,,
4633258,40,1,30,,,,
4635425,20,2,175,,,,
4636323,10,1,95,,,,
4636643,20,2,125,,,,
4636874,40,1,35,,,,
4637014,40,2,119,,,,
4637053,40,2,150,,,,
4637145,10,1,55,,,,
4637146,10,2,115,,,,
4637858,10,1,99,,,,
4638668,10,1,150,,,,
4638967,20,1,84,,,,
4639015,20,1,129,,,,
4639179,10,1,44,,,,
4639451,10,1,55,,,,
4639746,10,2,100,,,,
4640515,20,1,65,,,,
4641291,40,1,99,,,,
4641406,20,2,100,,,,
4642539,20,2,225,,,,
4642913,10,2,120,,,,
4643192,20,2,139,,,,
4643199,20,2,142,,,,
4643295,20,2,140,,,,
4644632,10,2,130,,,,
4644669,20,2,325,,,,
4644688,20,2,350,,,,
4644828,10,2,175,,,,
4645170,20,1,89,,,,
4645319,10,2,69,,,,
4645824,10,1,40,,,,
4645831,20,3,65,,,,
4649468,20,2,160,,,,
4649627,10,1,135,,,,
4650123,20,2,109,,,,
4650725,10,1,85,,,,
4651354,20,2,189,,,,
4651486,10,2,125,,,,
4652629,20,1,140,,,,
4653508,10,2,160,,,,
4654785,10,2,115,,,,
4656361,20,2,80,,,,
4658293,10,2,198,,,,
4658860,40,1,200,,,,
4659046,20,2,230,,,,
4659285,20,2,450,,,,
4660022,20,2,895,,,,
4660633,20,2,170,,,,
4660939,40,1,120,,,,
4660964,10,2,140,,,,
4661135,10,1,70,,,,
4661662,20,1,70,,,,
4662584,20,1,45,,,,
4662784,10,1,140,,,,
4662889,20,2,600,,,,
4663122,10,2,195,,,,
4663804,20,1,79,,,,
4663807,20,2,55,,,,
4666584,20,2,275,,,,
4666794,40,1,60,,,,
4667046,40,2,195,,,,
4667146,20,1,50,,,,
4667148,20,2,125,,,,
4667707,30,2,145,,,,
4668252,20,2,99,,,,
4671552,10,2,130,,,,
4671712,20,2,115,,,,
4671824,30,1,60,,,,
4672445,20,2,199,,,,
4672452,10,2,170,,,,
4677056,20,2,385,,,,
4677469,20,2,125,,,,
4677654,10,1,37,,,,
4678514,20,2,80,,,,
4678568,10,1,65,,,,
4678742,20,2,600,,,,
4678795,10,2,140,,,,
4679967,20,1,56,,,,
4680299,20,1,70,,,,
4681193,40,2,105,,,,
4681219,20,1,70,,,,
4685448,40,1,60,,,,
4685985,10,1,120,,,,
4686678,20,2,150,,,,
4686821,20,1,112,,,,
4687730,20,1,145,,,,
4687896,10,2,80,,,,
4688418,20,2,99,,,,
4690677,20,2,110,,,,
4691130,10,1,70,,,,
4691649,10,2,140,,,,
4693338,10,1,46,,,,
4694179,20,2,180,,,,
4694480,10,2,250,,,,
4694622,10,1,75,,,,
4694625,20,2,250,,,,
4694688,20,2,250,,,,
4695408,20,1,60,,,,
4697809,20,1,95,,,,
4698079,20,2,138,,,,
4698707,10,2,550,,,,
4699061,10,1,35,,,,
4699123,10,1,90,,,,
4699289,10,2,180,,,,
4699535,10,2,145,,,,
4699963,10,2,100,,,,
4700082,10,2,119,,,,
4700265,10,1,70,,,,
4700565,10,1,48,,,,
4700809,10,1,35,,,,
4700894,20,2,200,,,,
4701270,20,1,64,,,,
4701425,20,1,120,,,,
4701749,10,1,50,,,,
4701802,10,2,190,,,,
4704813,20,2,235,,,,
4705670,40,1,70,,,,
4706957,20,3,60,,,,
4707057,20,1,90,,,,
4707159,20,1,125,,,,
4708314,10,2,120,,,,
4708609,10,1,55,,,,
4708909,20,2,225,,,,
4709252,20,1,150,,,,
4710102,20,2,175,,,,
4710310,40,1,70,,,,
4710315,10,2,112,,,,
4710488,20,2,200,,,,
4711070,40,3,105,,,,
4713896,10,1,70,,,,
4714600,20,1,115,,,,
4714854,20,2,99,,,,
4715740,20,2,120,,,,
4716349,20,1,80,,,,
4716613,10,1,90,,,,
4717237,10,2,70,,,,
4717267,10,1,52,,,,
4717296,40,2,150,,,,
4717440,20,2,170,,,,
4718031,10,2,132,,,,
4718314,10,2,90,,,,
4718436,10,2,525,,,,
4718809,20,2,249,,,,
4719825,20,2,160,,,,
4720086,20,2,125,,,,
4720121,20,2,500,,,,
4720142,10,1,65,,,,
4720326,20,2,170,,,,
4720460,20,2,150,,,,
4720558,20,1,80,,,,
4720719,20,2,1000,,,,
4720752,20,1,175,,,,
4720783,10,1,50,,,,
4720789,20,2,250,,,,
4721007,10,1,40,,,,
4724857,10,1,75,,,,
4724943,10,2,82,,,,
4725251,20,2,93,,,,
4725852,10,2,100,,,,
4726749,20,1,75,,,,
4726941,20,2,1000,,,,
4727369,10,1,65,,,,
4727731,10,2,250,,,,
4727889,20,2,130,,,,
4727912,20,2,199,,,,
4728136,10,1,37,,,,
4729374,10,1,80,,,,
4730371,10,1,33,,,,
4730379,20,1,55,,,,
4730857,20,2,299,,,,
4733949,10,1,69,,,,
4734069,10,2,200,,,,
4734170,10,2,109,,,,
4734709,10,2,200,,,,
4735505,20,1,95,,,,
4736480,20,2,375,,,,
4736912,20,1,50,,,,
4737392,40,1,60,,,,
4737830,10,1,44,,,,
4737930,20,2,9999,,,,
4738250,10,1,77,,,,
4738406,20,1,40,,,,
4738429,30,2,110,,,,
4738946,20,1,65,,,,
4739407,10,2,85,,,,
4739703,10,2,175,,,,
4742068,10,2,93,,,,
4742102,40,2,375,,,,
4742842,20,2,100,,,,
4743840,20,2,258,,,,
4744276,10,1,75,,,,
4744487,10,2,118,,,,
4744592,20,2,120,,,,
4745012,20,2,154,,,,
4745212,10,2,150,,,,
4745876,40,2,150,,,,
4745879,20,1,145,,,,
4746171,20,2,250,,,,
4747068,10,2,100,,,,
4747624,20,1,155,,,,
4748873,10,1,100,,,,
4750486,20,1,75,,,,
4750578,10,2,110,,,,
4751686,10,1,50,,,,
4752020,20,2,225,,,,
4752249,10,1,150,,,,
4752659,20,1,125,,,,
4753571,20,2,200,,,,
4753639,20,1,90,,,,
4753866,20,1,125,,,,
4753918,10,1,125,,,,
4754646,20,1,70,,,,
4756125,10,1,55,,,,
4756297,20,2,199,,,,
4756551,10,1,89,,,,
4756578,10,2,298,,,,
4756856,10,1,70,,,,
4757212,20,2,110,,,,
4757941,20,2,239,,,,
4758028,20,2,300,,,,
4758601,10,1,31,,,,
4758877,20,1,70,,,,
4758924,10,1,73,,,,
4759361,20,1,70,,,,
4759680,10,1,63,,,,
4759906,20,2,200,,,,
4760076,20,2,220,,,,
4760085,10,1,95,,,,
4760107,10,2,127,,,,
4760504,10,1,85,,,,
4762718,20,2,250,,,,
4763327,10,2,195,,,,
4765123,20,1,50,,,,
4765631,10,1,60,,,,
4765659,10,1,58,,,,
4766198,40,1,80,,,,
4766284,20,1,73,,,,
4766468,10,2,91,,,,
4766582,20,1,100,,,,
4766618,20,1,52,,,,
4766819,10,1,65,,,,
4767139,10,1,70,,,,
4767549,10,2,150,,,,
4767748,40,2,107,,,,
4768030,20,1,80,,,,
4768982,10,1,45,,,,
4771964,10,1,62,,,,
4772857,40,1,49,,,,
4772987,40,1,50,,,,
4773463,40,2,175,,,,
4774041,10,2,129,,,,
4774190,20,2,198,,,,
4774496,20,2,185,,,,
4774629,10,1,90,,,,
4774658,20,1,40,,,,
4774763,10,2,130,,,,
4774924,10,1,100,,,,
4775278,10,1,75,,,,
4775547,10,1,90,,,,
4775737,10,2,110,,,,
4776045,10,1,65,,,,
4776065,20,1,49,,,,
4776107,20,2,400,,,,
4777063,10,1,60,,,,
4777166,40,1,31,,,,
4777236,40,1,70,,,,
4777269,20,2,250,,,,
4777597,20,2,215,,,,
4777745,20,2,235,,,,
4777903,20,2,2400,,,,
4778638,20,1,35,,,,
4781069,20,1,59,,,,
4781700,20,1,65,,,,
4782243,20,2,180,,,,
4782252,20,2,175,,,,
4782569,10,2,81,,,,
4782799,20,2,225,,,,
4783057,10,2,100,,,,
4783437,10,1,75,,,,
4783614,10,1,85,,,,
4783738,20,2,99,,,,
4783809,10,2,175,,,,
4784618,20,1,90,,,,
4784741,20,1,125,,,,
4784846,10,1,30,,,,
4784867,10,2,165,,,,
4785105,20,2,149,,,,
4785563,10,1,100,,,,
4785941,20,2,200,,,,
4786030,20,1,110,,,,
4786139,20,2,315,,,,
4786675,10,2,148,,,,
4787201,10,2,150,,,,
4787386,20,1,175,,,,
4787527,20,1,59,,,,
4788812,20,2,139,,,,
4790969,10,1,50,,,,
4791389,20,2,250,,,,
4791542,10,1,42,,,,
4791964,10,1,100,,,,
4792192,10,1,80,,,,
4792219,40,2,90,,,,
4792342,20,2,105,,,,
4792430,10,1,75,,,,
4792529,40,2,130,,,,
4792705,10,2,149,,,,
4794322,20,2,200,,,,
4794512,10,2,149,,,,
4795029,20,1,60,,,,
4795088,20,1,100,,,,
4795390,30,1,43,,,,
4795485,10,2,145,,,,
4795857,20,2,85,,,,
4796070,20,2,275,,,,
4796255,10,1,100,,,,
4798723,20,2,105,,,,
4798794,20,2,250,,,,
4799245,20,2,180,,,,
4799839,20,1,175,,,,
4800921,10,2,600,,,,
4801661,20,1,95,,,,
4802299,40,2,150,,,,
4802374,20,2,119,,,,
4802648,20,2,165,,,,
4803244,10,1,50,,,,
4803623,20,2,225,,,,
4803750,20,2,80,,,,
4804228,20,2,149,,,,
4807244,10,2,195,,,,
4807492,10,2,130,,,,
4807899,20,2,95,,,,
4808065,20,2,125,,,,
4808239,20,2,95,,,,
4808505,40,1,50,,,,
4808745,20,2,85,,,,
4809056,10,3,95,,,,
4809337,10,1,50,,,,
4809346,10,1,80,,,,
4813140,10,2,320,,,,
4813236,10,1,37,,,,
4813259,10,1,90,,,,
4813342,20,2,95,,,,
4813781,20,1,85,,,,
4813832,10,1,79,,,,
4814075,20,1,100,,,,
4814810,10,1,54,,,,
4815028,20,2,129,,,,
4815848,40,1,90,,,,
4815886,10,2,254,,,,
4817139,20,2,159,,,,
4817208,20,2,90,,,,
4820897,10,1,85,,,,
4821218,10,1,45,,,,
4821331,10,2,275,,,,
4821605,10,1,38,,,,
4821786,10,2,100,,,,
4822057,10,1,103,,,,
4822181,20,2,99,,,,
4822324,20,2,185,,,,
4822557,10,1,90,,,,
4822822,20,1,86,,,,
4823105,20,1,40,,,,
4823386,40,2,165,,,,
4823529,20,3,35,,,,
4823682,10,2,2000,,,,
4823910,20,2,117,,,,
4823959,10,1,50,,,,
4824052,10,2,175,,,,
4824146,10,2,95,,,,
4824211,20,1,70,,,,
4824310,10,2,100,,,,
4824361,10,1,150,,,,
4824521,20,2,169,,,,
4824808,10,1,50,,,,
4824847,20,1,99,,,,
4824849,20,2,200,,,,
4825359,10,1,70,,,,
4828336,10,2,130,,,,
4829068,20,1,125,,,,
4829088,20,2,180,,,,
4829779,10,1,80,,,,
4830154,40,1,45,,,,
4830158,10,2,99,,,,
4830494,20,2,99,,,,
4830799,10,1,99,,,,
4831603,20,2,225,,,,
4831703,40,2,150,,,,
4831795,20,2,100,,,,
4832126,10,1,73,,,,
4833294,20,1,180,,,,
4833671,20,1,80,,,,
4836986,20,1,80,,,,
4837865,20,1,85,,,,
4837935,20,2,175,,,,
4838260,10,1,100,,,,
4838271,10,1,85,,,,
4838540,20,1,65,,,,
4839016,20,1,150,,,,
4839323,10,2,249,,,,
4839357,10,1,40,,,,
4839805,20,1,200,,,,
4839932,40,2,124,,,,
4840211,20,1,200,,,,
4840381,20,2,50,,,,
4840794,20,2,160,,,,
4840841,20,2,200,,,,
4840977,20,2,300,,,,
4841187,20,2,200,,,,
4841431,10,2,139,,,,
4841843,10,1,49,,,,
4842054,10,1,55,,,,
4842112,20,2,260,,,,
4842507,20,1,150,,,,
4845237,20,2,110,,,,
4846199,10,2,110,,,,
4846449,20,1,81,,,,
4846754,10,2,60,,,,
4846877,10,1,65,,,,
4847312,10,1,175,,,,
4847624,10,2,130,,,,
4847648,10,2,240,,,,
4848500,10,2,130,,,,
4848528,20,2,97,,,,
4849266,10,1,50,,,,
4849703,10,2,88,,,,
4849864,40,2,112,,,,
4850000,10,1,65,,,,
4853011,10,2,105,,,,
4853287,10,2,120,,,,
4853365,10,2,70,,,,
4853437,10,1,75,,,,
4853647,40,2,99,,,,
4853870,10,2,275,,,,
4854552,20,1,600,,,,
4855004,20,1,90,,,,
4855612,10,2,60,,,,
4855835,10,2,125,,,,
4856857,10,1,65,,,,
4857075,10,2,159,,,,
4857619,20,2,145,,,,
4859716,20,1,130,,,,
4859903,20,2,255,,,,
4860430,20,1,90,,,,
4860650,10,2,150,,,,
4860876,10,2,295,,,,
4861046,40,2,125,,,,
4863176,20,2,75,,,,
4863419,10,2,188,,,,
4865377,20,2,130,,,,
4865387,10,2,72,,,,
4865454,40,1,45,,,,
4866426,10,1,80,,,,
4866620,20,1,94,,,,
4866867,10,1,70,,,,
4866875,10,2,150,,,,
4867016,10,1,70,,,,
4867504,10,1,42,,,,
4867749,20,2,225,,,,
4867876,10,1,70,,,,
4868048,10,1,60,,,,
4868150,20,2,180,,,,
4868571,20,2,150,,,,
4869988,20,1,105,,,,
4870239,10,2,100,,,,
4871966,10,2,225,,,,
4873207,10,2,125,,,,
4873690,40,1,82,,,,
4873699,20,2,140,,,,
4874334,10,2,250,,,,
4874519,10,1,69,,,,
4874735,20,2,275,,,,
4877884,10,2,145,,,,
4879530,20,2,125,,,,
4879911,10,1,100,,,,
4880277,20,2,100,,,,
4880542,10,2,190,,,,
4880811,20,2,200,,,,
4880985,20,2,125,,,,
4881017,20,2,300,,,,
4881420,20,2,159,,,,
4884601,20,2,225,,,,
4885240,20,2,300,,,,
4885569,20,2,180,,,,
4885595,40,2,99,,,,
4885673,20,1,120,,,,
4885975,20,1,90,,,,
4886678,10,1,59,,,,
4887250,40,1,95,,,,
4887473,10,1,65,,,,
4887638,40,1,40,,,,
4887727,20,2,250,,,,
4889948,10,1,85,,,,
4890335,20,1,71,,,,
4891172,20,2,109,,,,
4891441,10,2,262,,,,
4891477,10,1,55,,,,
4891616,20,2,70,,,,
4891701,20,2,109,,,,
4892675,40,1,40,,,,
4896937,40,1,70,,,,
4897673,40,1,50,,,,
4900034,20,1,120,,,,
4901020,20,1,80,,,,
4901269,10,2,200,,,,
4901424,10,2,300,,,,
4901617,20,2,175,,,,
4902025,10,1,75,,,,
4902143,40,2,119,,,,
4902497,20,2,165,,,,
4904582,30,1,40,,,,
4905118,20,2,265,,,,
4905248,20,2,130,,,,
4905337,10,2,85,,,,
4906823,10,1,70,,,,
4906961,10,2,210,,,,
4907206,20,1,225,,,,
4907369,10,1,46,,,,
4907749,10,1,75,,,,
4907861,10,2,126,,,,
4908078,10,1,88,,,,
4908331,20,2,150,,,,
4908634,10,2,175,,,,
4908978,20,2,380,,,,
4909080,10,2,500,,,,
4909427,20,1,110,,,,
4909438,20,2,175,,,,
4916150,20,1,78,,,,
4916323,20,2,250,,,,
4916340,20,2,125,,,,
4917122,10,2,200,,,,
4917217,10,1,55,,,,
4918117,10,1,65,,,,
4920912,20,2,175,,,,
4921548,20,2,205,,,,
4924590,40,2,90,,,,
4925050,10,1,100,,,,
4925368,10,1,60,,,,
4925517,20,1,99,,,,
4926610,20,1,50,,,,
4927853,10,1,50,,,,
4928303,10,1,68,,,,
4929917,20,2,125,,,,
4930306,20,2,175,,,,
4930683,10,2,100,,,,
4930951,20,1,85,,,,
4931807,20,2,125,,,,
4932075,10,1,118,,,,
4932139,20,2,346,,,,
4932714,10,1,52,,,,
4933043,40,2,107,,,,
4936023,20,2,99,,,,
4936254,20,2,150,,,,
4936694,10,1,65,,,,
4937135,20,2,85,,,,
4941141,20,2,155,,,,
4941771,10,2,125,,,,
4942200,20,1,59,,,,
4942523,40,1,70,,,,
4942985,20,2,115,,,,
4943742,20,1,175,,,,
4946624,20,2,149,,,,
4947174,10,1,50,,,,
4947515,10,2,190,,,,
4948928,20,2,80,,,,
4948953,10,1,75,,,,
4950357,20,1,89,,,,
4950807,20,1,123,,,,
4951402,20,1,78,,,,
4952989,10,1,62,,,,
4956293,10,2,120,,,,
4956469,40,2,80,,,,
4956896,20,2,180,,,,
4957358,10,2,145,,,,
4958223,20,1,99,,,,
4961949,20,2,300,,,,
4963215,20,2,87,,,,
4963237,30,2,155,,,,
4963511,30,2,250,,,,
4965152,20,1,130,,,,
4966559,40,3,65,,,,
4967004,20,2,156,,,,
4967098,30,1,50,,,,
4967114,20,2,450,,,,
4967258,10,1,40,,,,
4968633,10,2,95,,,,
4968798,40,1,45,,,,
4968817,40,3,60,,,,
4970846,20,1,100,,,,
4973452,20,1,75,,,,
4973520,20,1,84,,,,
4974843,50,2,70,,,,
4976848,20,1,69,,,,
4976919,10,1,62,,,,
4977744,20,2,200,,,,
4977756,10,2,100,,,,
4978214,10,1,45,,,,
4978241,20,2,170,,,,
4978607,20,2,150,,,,
4982699,40,2,99,,,,
4982969,10,1,45,,,,
4983264,20,1,95,,,,
4983691,10,1,95,,,,
4984951,10,1,79,,,,
4986843,10,2,120,,,,
4987238,20,2,375,,,,
4987355,20,2,120,,,,
4987370,10,3,85,,,,
4987929,40,1,100,,,,
4988556,20,1,84,,,,
4988687,20,2,549,,,,
4989295,10,2,230,,,,
4991235,10,1,100,,,,
4991895,10,1,70,,,,
4993422,40,2,72,,,,
4994058,20,1,140,,,,
4994264,20,1,125,,,,
4994266,20,2,135,,,,
4995083,20,2,120,,,,
4995739,10,1,49,,,,
4996027,10,2,240,,,,
4996877,10,2,380,,,,
4998025,20,2,150,,,,
4998221,40,1,89,,,,
4998294,20,1,100,,,,
5002867,10,1,75,,,,
5003266,40,1,50,,,,
5004463,10,1,60,,,,
5006113,20,2,760,,,,
5006114,10,1,85,,,,
5006927,40,1,65,,,,
5010368,20,2,150,,,,
5010729,20,2,169,,,,
5011693,20,2,85,,,,
5013302,20,2,350,,,,
5013556,10,2,148,,,,
5014831,10,2,100,,,,
5015281,20,2,1000,,,,
5019183,10,2,125,,,,
5019373,10,2,80,,,,
5020687,40,2,72,,,,
5020842,10,1,125,,,,
5021376,40,1,34,,,,
5025771,10,2,288,,,,
5028135,10,2,167,,,,
5028264,20,2,125,,,,
5028478,10,2,100,,,,
5028653,20,2,290,,,,
5029202,20,2,229,,,,
5029204,10,1,100,,,,
5029573,10,1,60,,,,
5029703,10,2,225,,,,
5030256,10,1,70,,,,
5031178,10,2,174,,,,
5031539,20,2,350,,,,
5033691,20,2,250,,,,
5034136,20,2,105,,,,
5036261,40,1,40,,,,
5036659,10,1,50,,,,
5037654,20,1,65,,,,
5037892,20,1,75,,,,
5038299,10,2,180,,,,
5039939,10,1,60,,,,
5040218,20,1,69,,,,
5040653,20,1,150,,,,
5040919,10,1,200,,,,
5040951,20,2,125,,,,
5041891,20,2,795,,,,
5046189,30,2,450,,,,
5046190,20,1,80,,,,
5046422,10,2,300,,,,
5046894,20,3,80,,,,
5048535,20,1,75,,,,
5049823,20,1,500,,,,
5050156,20,1,135,,,,
5050369,20,2,250,,,,
5050664,20,1,80,,,,
5050799,10,2,85,,,,
5051597,10,2,150,,,,
5052495,10,1,60,,,,
5052897,20,2,249,,,,
5054072,20,2,155,,,,
5054397,10,1,65,,,,
5055033,10,2,90,,,,
5056421,20,2,150,,,,
5058683,10,1,96,,,,
5059402,10,1,90,,,,
